id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
85711186,,14400,14400,14400.0,60 months,10.99,313.02,B,B4,Mental Health Therapist,2 years,RENT,50000.0,Not Verified,Jul-2016,Current,n,,credit_card,Credit card refinancing,935xx,CA,18.82,0,Sep-2003,0.0,,,9,0,19673.0,76.8,29,f,11293.92,11293.92,4990.74,4990.74,3106.08,1884.66,0.0,0.0,0.0,Dec-2017,313.02,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,120803.0,1.0,1.0,1.0,3.0,101130.0,92.0,0.0,0.0,8221.0,82.0,25600.0,0.0,0.0,0.0
75161558,,11000,11000,10950.0,36 months,16.29,388.31,D,D1,teacher,10+ years,MORTGAGE,57000.0,Not Verified,Mar-2016,Fully Paid,n,,credit_card,Credit card refinancing,444xx,OH,13.16,2,Sep-1990,1.0,5.0,,14,0,20713.0,54.8,28,f,0.0,0.0,11993.130006145,11938.62,11000.0,993.13,0.0,0.0,0.0,Nov-2016,9658.3,,Sep-2017,0,,1,Individual,,,,0,0.0,105116.0,1.0,0.0,1.0,21.0,958.0,48.0,2.0,7.0,1955.0,54.0,37800.0,0.0,0.0,2.0
89974269,,14000,14000,14000.0,60 months,15.59,337.42,C,C5,Cpht,6 years,RENT,39000.0,Source Verified,Sep-2016,Current,n,,debt_consolidation,Debt consolidation,970xx,OR,25.23,0,Sep-1998,0.0,38.0,,27,0,23981.0,39.2,51,w,11442.51,11442.51,5049.17,5049.17,2557.49,2491.68,0.0,0.0,0.0,Dec-2017,337.42,Jan-2018,Dec-2017,0,38.0,1,Individual,,,,0,190.0,96432.0,3.0,0.0,4.0,13.0,72451.0,100.0,6.0,13.0,7360.0,72.0,61100.0,0.0,1.0,1.0
69081927,,30000,30000,30000.0,60 months,21.48,819.73,E,E5,Engineer II,6 years,MORTGAGE,96000.0,Source Verified,Jan-2016,Late (31-120 days),n,,debt_consolidation,,553xx,MN,19.29,0,Dec-1992,0.0,,80.0,28,1,4402.0,63.8,58,w,24815.2,24815.2,14453.47,14453.47,5184.8,9227.68,40.99,0.0,0.0,Oct-2017,444.2,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,465787.0,4.0,3.0,4.0,3.0,223526.0,116.0,2.0,2.0,3559.0,114.0,6900.0,0.0,1.0,5.0
75658929,,6000,6000,6000.0,36 months,11.47,197.78,B,B5,Mechanic,< 1 year,RENT,58000.0,Source Verified,Apr-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,088xx,NJ,12.48,1,Jan-2005,0.0,11.0,,8,0,3409.0,17.8,10,w,0.0,0.0,6457.6766420991,6457.68,6000.0,457.68,0.0,0.0,0.0,Dec-2016,5048.37,,Dec-2017,0,11.0,1,Individual,,,,0,0.0,11374.0,1.0,0.0,0.0,36.0,7965.0,57.0,3.0,8.0,963.0,34.0,19200.0,0.0,1.0,0.0
90698827,,3000,3000,3000.0,36 months,17.99,108.45,D,D2,,,RENT,25774.8,Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,078xx,NJ,33.51,0,Feb-2002,1.0,45.0,,11,0,10601.0,77.9,14,f,2019.34,2019.34,1512.3,1512.3,980.66,531.64,0.0,0.0,0.0,Dec-2017,108.45,Jan-2018,Dec-2017,0,45.0,1,Individual,,,,0,0.0,17163.0,1.0,1.0,2.0,10.0,6562.0,77.0,1.0,2.0,2506.0,78.0,13600.0,0.0,0.0,1.0
109924679,,25000,25000,25000.0,60 months,17.09,622.53,D,D1,VP-Small Business Banking,6 years,MORTGAGE,115000.0,Source Verified,May-2017,Fully Paid,n,,credit_card,Credit card refinancing,750xx,TX,21.29,0,May-2006,0.0,57.0,,13,0,25739.0,51.9,17,w,0.0,0.0,25800.680475363,25800.68,25000.0,800.68,0.0,0.0,0.0,Jul-2017,25201.89,,Nov-2017,0,,1,Individual,,,,0,0.0,345559.0,1.0,2.0,3.0,7.0,95198.0,70.0,2.0,2.0,7408.0,61.0,49600.0,2.0,4.0,4.0
90815161,,7000,7000,7000.0,36 months,10.99,229.14,B,B4,assistant shipping manager,10+ years,MORTGAGE,55000.0,Source Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,063xx,CT,16.56,0,Feb-2004,0.0,76.0,,11,0,7821.0,41.8,16,w,4546.91,4546.91,3220.78,3220.78,2453.09,767.69,0.0,0.0,0.0,Dec-2017,229.14,Jan-2018,Aug-2017,0,,1,Individual,,,,0,0.0,166038.0,2.0,1.0,1.0,6.0,31692.0,94.0,4.0,5.0,1869.0,75.0,18700.0,2.0,0.0,9.0
77518433,,18000,18000,18000.0,36 months,12.99,606.41,C,C2,Pastor,10+ years,RENT,38000.0,Verified,May-2016,Late (31-120 days),n,,debt_consolidation,Debt consolidation,637xx,MO,9.13,0,Sep-1994,1.0,32.0,,8,0,3439.0,88.2,11,w,11344.99,11344.99,9483.16,9483.16,6655.01,2797.83,30.32,0.0,0.0,Dec-2017,250.0,Jan-2018,Dec-2017,0,36.0,1,Individual,,,,0,1699.0,4032.0,1.0,0.0,0.0,96.0,593.0,4.0,1.0,2.0,2894.0,21.0,3900.0,0.0,0.0,1.0
91679559,,16000,16000,16000.0,60 months,17.99,406.21,D,D2,Accountant,10+ years,RENT,76124.0,Not Verified,Oct-2016,Current,n,,house,Home buying,462xx,IN,19.97,0,Oct-2001,0.0,68.0,,16,0,25725.0,82.2,44,f,13631.92,13631.92,5248.75,5248.75,2368.08,2880.67,0.0,0.0,0.0,Dec-2017,406.21,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,53796.0,0.0,0.0,0.0,27.0,28071.0,58.0,1.0,1.0,6557.0,67.0,31300.0,1.0,0.0,4.0
94175501,,10000,10000,10000.0,36 months,13.99,341.73,C,C3,Porter,3 years,RENT,35000.0,Verified,Nov-2016,Current,n,,other,Other,913xx,CA,28.6,1,Sep-2013,0.0,22.0,,10,0,5794.0,63.7,11,w,7118.09,7118.09,4092.99,4092.99,2881.91,1211.08,0.0,0.0,0.0,Dec-2017,341.73,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,10681.0,1.0,1.0,3.0,10.0,4887.0,37.0,1.0,6.0,2044.0,48.0,9100.0,2.0,0.0,3.0
92439428,,20000,20000,20000.0,60 months,25.49,592.79,E,E4,Engineering,5 years,OWN,95000.0,Verified,Nov-2016,Charged Off,n,,debt_consolidation,Debt consolidation,233xx,VA,18.29,0,Apr-2003,0.0,,,12,0,9419.0,41.9,20,w,0.0,0.0,3500.1,3500.1,1062.8,2437.3,0.0,0.0,0.0,May-2017,592.79,,Nov-2017,0,,1,Individual,,,,0,124.0,53049.0,0.0,3.0,4.0,9.0,43630.0,86.0,0.0,0.0,4017.0,71.0,22500.0,1.0,2.0,2.0
88024636,,21000,21000,21000.0,36 months,11.49,692.4,B,B5,Manager,5 years,MORTGAGE,43200.0,Not Verified,Aug-2016,Current,n,,credit_card,Credit card refinancing,301xx,GA,11.51,0,Mar-2003,0.0,,,17,0,16160.0,40.1,28,w,12548.24,12548.24,11065.0,11065.0,8451.76,2613.24,0.0,0.0,0.0,Dec-2017,692.4,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,85530.0,0.0,1.0,1.0,10.0,0.0,,1.0,5.0,4047.0,40.0,40300.0,2.0,0.0,3.0
91306246,,10000,10000,10000.0,60 months,10.99,217.38,B,B4,,< 1 year,OWN,110000.0,Not Verified,Oct-2016,Current,n,,debt_consolidation,Debt consolidation,850xx,AZ,7.35,0,Apr-2004,0.0,41.0,,4,0,7786.0,74.2,21,w,7574.35,7574.35,3537.21,3537.21,2425.65,1111.56,0.0,0.0,0.0,Dec-2017,217.38,Jan-2018,Dec-2017,0,41.0,1,Individual,,,,0,0.0,31188.0,0.0,0.0,1.0,16.0,23402.0,82.0,0.0,1.0,4719.0,80.0,10500.0,0.0,0.0,0.0
77981740,,5250,5250,5250.0,36 months,7.39,163.05,A,A4,Security Supervisor,2 years,RENT,35000.0,Source Verified,May-2016,Current,n,,credit_card,Credit card refinancing,752xx,TX,19.72,0,Jul-2004,0.0,,,6,0,5250.0,78.4,10,w,2623.76,2623.76,3095.79,3095.79,2626.24,469.55,0.0,0.0,0.0,Dec-2017,163.05,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,22502.0,0.0,0.0,1.0,15.0,17252.0,83.0,1.0,3.0,1880.0,82.0,6700.0,1.0,0.0,0.0
88153127,,9000,9000,9000.0,36 months,14.49,309.75,C,C4,Teacher,10+ years,MORTGAGE,122828.0,Source Verified,Sep-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,109xx,NY,21.07,0,May-1992,3.0,59.0,,24,0,49990.0,54.4,48,w,0.0,0.0,10226.310951138,10226.31,9000.0,1226.31,0.0,0.0,0.0,Nov-2017,6516.55,,Nov-2017,0,59.0,1,Individual,,,,0,0.0,95098.0,1.0,0.0,1.0,14.0,45108.0,72.0,6.0,12.0,21422.0,56.0,91900.0,8.0,0.0,11.0
96341143,,10000,10000,10000.0,36 months,16.99,356.48,D,D1,Ceo,10+ years,RENT,185000.0,Source Verified,Jan-2017,Fully Paid,n,,other,Other,432xx,OH,0.24,0,Nov-1998,1.0,,,17,0,2378.0,2.9,23,w,0.0,0.0,10042.4727777772,10042.47,10000.0,42.47,0.0,0.0,0.0,Jan-2017,10061.35,,Apr-2017,0,,1,Individual,,,,0,0.0,2378.0,4.0,0.0,0.0,,0.0,,4.0,16.0,278.0,3.0,81800.0,0.0,0.0,1.0
90116685,,18000,18000,18000.0,36 months,10.99,589.22,B,B4,Secretary,10+ years,RENT,48000.0,Not Verified,Sep-2016,Fully Paid,n,,credit_card,Credit card refinancing,956xx,CA,25.83,0,May-2005,0.0,,89.0,13,1,6117.0,34.8,27,f,0.0,0.0,18304.1000020515,18304.1,18000.0,304.1,0.0,0.0,0.0,Nov-2016,18315.09,,Jul-2017,0,,1,Joint App,118000.0,15.33,Not Verified,0,0.0,34551.0,1.0,2.0,2.0,1.0,28434.0,56.0,1.0,6.0,1842.0,51.0,17600.0,3.0,0.0,1.0
105607431,,4800,4800,4800.0,36 months,10.49,155.99,B,B2,Dentalasst,7 years,MORTGAGE,65000.0,Not Verified,Apr-2017,Current,n,,credit_card,Credit card refinancing,932xx,CA,23.15,0,Mar-2002,0.0,73.0,,21,0,27540.0,62.6,44,w,3859.71,3859.71,1242.33,1242.33,940.29,302.04,0.0,0.0,0.0,Dec-2017,155.99,Jan-2018,Dec-2017,0,73.0,1,Individual,,,,0,880.0,45225.0,0.0,2.0,5.0,7.0,17685.0,74.0,2.0,6.0,1493.0,67.0,44000.0,2.0,6.0,3.0
94248980,,6300,6300,6250.0,36 months,11.39,207.42,B,B3,department manager/ process truck,10+ years,RENT,45000.0,Not Verified,Dec-2016,Fully Paid,n,,medical,Medical expenses,275xx,NC,24.72,0,Nov-2002,0.0,60.0,67.0,8,1,2662.0,41.0,23,f,0.0,0.0,6838.3433346981,6784.07,6300.0,538.34,0.0,0.0,0.0,Oct-2017,4975.55,,Dec-2017,0,60.0,1,Individual,,,,0,329.0,26417.0,0.0,0.0,1.0,16.0,23755.0,69.0,0.0,1.0,859.0,65.0,6500.0,0.0,0.0,0.0
103358791,,12000,12000,12000.0,60 months,7.99,243.26,A,A5,Engineer,6 years,MORTGAGE,157000.0,Not Verified,Mar-2017,Current,n,,other,Other,479xx,IN,19.41,4,Nov-2002,1.0,16.0,,15,0,1059.0,2.6,51,f,10662.26,10662.26,1940.75,1940.75,1337.74,603.01,0.0,0.0,0.0,Dec-2017,243.26,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,222190.0,1.0,1.0,4.0,1.0,73351.0,58.0,1.0,1.0,1059.0,39.0,40700.0,1.0,9.0,3.0
69287686,,30000,30000,30000.0,36 months,10.78,979.04,B,B4,Sr. Vice President,6 years,RENT,117875.0,Source Verified,Jan-2016,Current,n,,credit_card,Credit card refinancing,652xx,MO,16.75,1,Oct-1989,1.0,20.0,,24,0,23941.0,60.8,43,f,11938.64,11938.64,22527.24,22527.24,18061.36,4465.88,0.0,0.0,0.0,Dec-2017,979.04,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,121643.0,2.0,2.0,5.0,1.0,97702.0,102.0,0.0,1.0,9989.0,90.0,39400.0,2.0,5.0,2.0
73538375,,26500,26500,26500.0,36 months,9.75,851.98,B,B3,Dean,10+ years,MORTGAGE,150000.0,Not Verified,Mar-2016,Current,n,,debt_consolidation,Debt consolidation,992xx,WA,32.69,0,Sep-1971,0.0,,,23,0,33022.0,56.0,39,w,11985.67,11985.67,17862.87,17862.87,14514.33,3348.54,0.0,0.0,0.0,Dec-2017,851.98,Jan-2018,Sep-2017,0,,1,Individual,,,,0,0.0,363038.0,0.0,1.0,4.0,9.0,158146.0,76.0,1.0,1.0,11159.0,70.0,59000.0,0.0,7.0,2.0
103117661,,3000,3000,3000.0,36 months,12.74,100.71,C,C1,Owner,10+ years,RENT,90800.0,Not Verified,Mar-2017,Current,n,,debt_consolidation,Debt consolidation,100xx,NY,6.5,0,Jul-2004,1.0,,,6,0,11705.0,67.7,45,w,2428.21,2428.21,803.56,803.56,571.79,231.77,0.0,0.0,0.0,Nov-2017,100.71,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,294783.0,2.0,1.0,5.0,3.0,9671.0,97.0,0.0,1.0,7066.0,78.0,17300.0,0.0,0.0,1.0
103717841,,9600,9600,9600.0,36 months,11.49,316.53,B,B5,Field Service Technician,4 years,MORTGAGE,65000.0,Verified,Mar-2017,Current,n,,credit_card,Credit card refinancing,622xx,IL,25.3,0,Oct-1993,0.0,51.0,96.0,7,1,13847.0,99.0,10,w,7746.96,7746.96,2551.64,2551.64,1853.04,666.94,31.66,0.0,0.0,Dec-2017,316.53,Jan-2018,Dec-2017,0,56.0,1,Individual,,,,0,0.0,191813.0,0.0,0.0,2.0,13.0,18081.0,74.0,1.0,2.0,9791.0,99.0,14000.0,0.0,0.0,1.0
116670639,,8000,8000,8000.0,36 months,9.93,257.88,B,B2,Regional Service Trainer,6 years,OWN,100000.0,Source Verified,Aug-2017,Current,n,,credit_card,Credit card refinancing,774xx,TX,17.06,0,Jun-1999,0.0,41.0,,13,0,9784.0,31.5,61,w,7223.7,7223.7,990.39,990.39,776.3,214.09,0.0,0.0,0.0,Dec-2017,257.88,Jan-2018,Dec-2017,0,43.0,1,Individual,,,,0,977.0,62512.0,0.0,0.0,2.0,22.0,52728.0,87.0,2.0,3.0,3241.0,56.0,31100.0,1.0,0.0,4.0
75234584,,12500,12500,12500.0,36 months,6.49,383.06,A,A2,Multi Media Graphic Designer,1 year,OWN,63000.0,Not Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,605xx,IL,22.04,0,Apr-1983,0.0,,79.0,8,1,14574.0,69.4,21,w,5855.96,5855.96,7656.69,7656.69,6644.04,1012.65,0.0,0.0,0.0,Dec-2017,383.06,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,121742.0,0.0,1.0,1.0,8.0,24936.0,69.0,0.0,1.0,9008.0,69.0,21000.0,2.0,0.0,7.0
110727760,,9000,9000,9000.0,36 months,7.21,278.76,A,A3,,10+ years,MORTGAGE,50000.0,Not Verified,Jun-2017,Current,n,,debt_consolidation,Debt consolidation,060xx,CT,26.67,0,Nov-1998,0.0,,,12,0,4123.0,10.9,19,w,7631.48,7631.48,1665.35,1665.35,1368.52,296.83,0.0,0.0,0.0,Dec-2017,278.76,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,179546.0,0.0,1.0,1.0,11.0,31964.0,58.0,0.0,0.0,1545.0,39.0,37800.0,1.0,0.0,5.0
109504741,,1000,1000,1000.0,36 months,20.0,37.17,D,D4,Management Professional,10+ years,MORTGAGE,35000.0,Verified,May-2017,Current,n,,home_improvement,Home improvement,756xx,TX,15.36,0,Apr-1996,1.0,,,30,0,2410.0,30.5,56,w,849.1,849.1,257.97,257.97,150.9,107.07,0.0,0.0,0.0,Dec-2017,37.17,Jan-2018,Dec-2017,1,,1,Individual,,,,0,2129.0,208718.0,3.0,4.0,13.0,2.0,121749.0,104.0,0.0,5.0,380.0,99.0,7900.0,2.0,5.0,1.0
89867722,,8000,8000,8000.0,36 months,12.79,268.75,C,C1,Deputy,10+ years,MORTGAGE,72000.0,Not Verified,Sep-2016,Fully Paid,n,,credit_card,Credit card refinancing,761xx,TX,30.77,0,Dec-2002,1.0,,,11,0,9576.0,37.8,31,f,0.0,0.0,8976.3513726081,8976.35,8000.0,976.35,0.0,0.0,0.0,Oct-2017,5755.81,,Nov-2017,0,,1,Individual,,,,0,0.0,166916.0,2.0,2.0,4.0,4.0,49902.0,68.0,2.0,3.0,3990.0,60.0,25300.0,0.0,11.0,1.0
96756964,,27600,27600,27600.0,60 months,23.99,793.84,E,E2,General Manager,10+ years,MORTGAGE,85800.0,Verified,Jan-2017,Fully Paid,n,,debt_consolidation,Debt consolidation,765xx,TX,26.2,0,Apr-2007,1.0,,,12,0,13795.0,49.1,26,w,0.0,0.0,30362.5187336534,30362.52,27600.0,2762.52,0.0,0.0,0.0,Jun-2017,27169.57,,Dec-2017,0,,1,Individual,,,,0,0.0,261864.0,2.0,2.0,3.0,4.0,52296.0,91.0,0.0,1.0,10309.0,77.0,28100.0,1.0,2.0,1.0
88184790,,16500,16500,16500.0,36 months,12.79,554.29,C,C1,Border Patrol Agent,10+ years,MORTGAGE,95000.0,Not Verified,Sep-2016,Fully Paid,n,,credit_card,Credit card refinancing,780xx,TX,13.14,0,Aug-2003,1.0,,,12,0,15726.0,65.8,20,f,0.0,0.0,18441.6618920498,18441.66,16500.0,1941.66,0.0,0.0,0.0,Oct-2017,11819.49,,Oct-2017,0,,1,Individual,,,,0,54.0,83360.0,1.0,0.0,1.0,14.0,9501.0,35.0,1.0,3.0,6259.0,49.0,23900.0,0.0,0.0,1.0
75748778,,10000,10000,10000.0,36 months,11.99,332.1,C,C1,Global Engineer,10+ years,MORTGAGE,115000.0,Not Verified,Mar-2016,Current,n,,debt_consolidation,Debt consolidation,553xx,MN,26.38,0,Jul-2007,0.0,,,16,0,34123.0,85.3,21,w,4887.97,4887.97,6635.34,6635.34,5112.03,1523.31,0.0,0.0,0.0,Dec-2017,332.1,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,329854.0,1.0,2.0,3.0,11.0,52937.0,82.0,1.0,2.0,11733.0,83.0,40000.0,1.0,0.0,2.0
110561589,,15000,15000,15000.0,60 months,7.97,303.94,A,A5,CPA,8 years,MORTGAGE,125000.0,Source Verified,Jun-2017,Current,n,,debt_consolidation,Debt consolidation,191xx,PA,14.68,0,Sep-2003,1.0,,,19,0,14988.0,34.6,50,w,13753.57,13753.57,1810.36,1810.36,1246.43,563.93,0.0,0.0,0.0,Dec-2017,303.94,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,309060.0,1.0,1.0,1.0,7.0,50534.0,61.0,1.0,2.0,7988.0,52.0,43300.0,2.0,0.0,4.0
86105144,,30000,30000,30000.0,60 months,17.99,761.64,D,D2,Registered Nurse,10+ years,RENT,90000.0,Verified,Aug-2016,Current,n,,debt_consolidation,,114xx,NY,15.14,0,Nov-2003,0.0,,,22,0,42174.0,47.8,31,w,24411.26,24411.26,12156.26,12156.26,5588.74,6567.52,0.0,0.0,0.0,Dec-2017,761.64,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,43333.0,0.0,0.0,0.0,,0.0,,0.0,3.0,7272.0,48.0,88300.0,0.0,0.0,0.0
85138184,,9700,9700,9700.0,36 months,10.99,317.52,B,B4,,,RENT,32730.0,Verified,Jul-2016,Current,n,,debt_consolidation,Debt consolidation,955xx,CA,8.4,0,Mar-2001,0.0,,,4,0,8929.0,49.3,26,w,5514.06,5514.06,5357.34,5357.34,4185.94,1171.4,0.0,0.0,0.0,Dec-2017,317.52,Jan-2018,Dec-2017,0,,1,Individual,,,,0,132.0,8929.0,0.0,0.0,0.0,99.0,0.0,,0.0,2.0,5196.0,49.0,18100.0,0.0,1.0,0.0
96415469,,5600,5600,5600.0,36 months,14.99,194.1,C,C4,Bartender,5 years,MORTGAGE,34000.0,Source Verified,Feb-2017,Current,n,,credit_card,Credit card refinancing,678xx,KS,15.88,0,Dec-2004,0.0,,,11,0,12935.0,65.7,26,w,4286.37,4286.37,1931.67,1931.67,1313.63,618.04,0.0,0.0,0.0,Dec-2017,194.1,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,104202.0,0.0,0.0,1.0,24.0,13675.0,90.0,1.0,2.0,5668.0,76.0,19700.0,1.0,1.0,0.0
72554308,,18000,18000,18000.0,60 months,9.75,380.24,B,B3,Associate,3 years,RENT,71280.0,Source Verified,Feb-2016,Current,n,,credit_card,Credit card refinancing,021xx,MA,19.53,0,Aug-2002,0.0,30.0,,11,0,36439.0,59.8,20,w,12388.32,12388.32,8345.78,8345.78,5611.68,2734.1,0.0,0.0,0.0,Dec-2017,380.24,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,42304.0,0.0,0.0,0.0,54.0,5865.0,42.0,1.0,3.0,16240.0,57.0,60900.0,0.0,0.0,1.0
92847888,,10000,10000,10000.0,36 months,17.99,361.48,D,D2,CEI,2 years,MORTGAGE,66000.0,Source Verified,Nov-2016,Current,n,,debt_consolidation,Debt consolidation,320xx,FL,24.05,0,Dec-1992,0.0,24.0,,8,0,52109.0,77.8,16,w,6988.16,6988.16,4674.25,4674.25,3011.84,1662.41,0.0,0.0,0.0,Dec-2017,361.48,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,158488.0,2.0,1.0,1.0,11.0,15532.0,78.0,1.0,1.0,6597.0,78.0,67000.0,0.0,1.0,1.0
117597989,,12000,12000,12000.0,36 months,10.91,392.36,B,B4,Director of Human Resources,4 years,RENT,135000.0,Not Verified,Aug-2017,Current,n,,debt_consolidation,Debt consolidation,752xx,TX,9.84,1,Jan-1969,1.0,9.0,,12,0,7412.0,78.0,21,w,11142.47,11142.47,1169.81,1169.81,857.53,312.28,0.0,0.0,0.0,Dec-2017,392.36,Jan-2018,Dec-2017,0,55.0,1,Individual,,,,0,1613.0,21439.0,1.0,0.0,1.0,20.0,9956.0,32.0,1.0,5.0,3554.0,35.0,9100.0,2.0,0.0,4.0
102394367,,35000,35000,35000.0,36 months,8.24,1100.66,B,B1,experimental welder,10+ years,RENT,100000.0,Verified,Mar-2017,Current,n,,credit_card,Credit card refinancing,950xx,CA,16.13,0,Dec-1990,0.0,40.0,,7,0,21162.0,90.8,14,w,27040.94,27040.94,9873.9,9873.9,7959.06,1914.84,0.0,0.0,0.0,Dec-2017,1100.66,Jan-2018,Dec-2017,0,40.0,1,Individual,,,,0,0.0,394976.0,0.0,0.0,1.0,21.0,43827.0,77.0,1.0,2.0,11046.0,84.0,23300.0,2.0,0.0,4.0
98947797,,21600,21600,21600.0,36 months,5.32,650.48,A,A1,Finance Director,7 years,MORTGAGE,132000.0,Verified,Feb-2017,Current,n,,debt_consolidation,Debt consolidation,553xx,MN,24.25,0,Mar-1980,0.0,62.0,,14,0,120898.0,72.0,25,w,15940.81,15940.81,6492.03,6492.03,5659.19,832.84,0.0,0.0,0.0,Dec-2017,650.48,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,285590.0,1.0,0.0,1.0,20.0,6400.0,72.0,2.0,3.0,26793.0,72.0,166864.0,0.0,0.0,0.0
74583655,,4100,4100,4100.0,36 months,25.88,164.93,F,F4,SERVER,< 1 year,RENT,20000.0,Source Verified,Mar-2016,Fully Paid,n,,credit_card,Credit card refinancing,958xx,CA,5.37,0,Jun-2011,1.0,53.0,,4,0,2678.0,34.8,7,f,0.0,0.0,4416.8100008458,4416.81,4100.0,316.81,0.0,0.0,0.0,Jul-2016,2737.81,,Jul-2016,0,,1,Individual,,,,0,0.0,2678.0,1.0,0.0,0.0,,0.0,,3.0,5.0,2650.0,35.0,7700.0,2.0,2.0,6.0
77489900,,15200,15200,15200.0,60 months,20.75,409.08,E,E2,Production/Plant Manager,6 years,MORTGAGE,75000.0,Verified,Apr-2016,Current,n,,debt_consolidation,Debt consolidation,846xx,UT,22.96,1,Mar-2003,0.0,10.0,,19,0,16573.0,65.8,30,w,11943.42,11943.42,7737.48,7737.48,3256.58,4480.9,0.0,0.0,0.0,Dec-2017,409.08,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,284103.0,0.0,1.0,1.0,12.0,90241.0,116.0,0.0,1.0,10454.0,103.0,25200.0,0.0,3.0,0.0
94169608,,12000,12000,12000.0,36 months,7.99,375.99,A,A5,Manager Community Relations,10+ years,MORTGAGE,131000.0,Source Verified,Dec-2016,Late (31-120 days),n,,home_improvement,Home improvement,206xx,MD,21.72,0,Oct-2003,2.0,25.0,100.0,16,1,8190.0,41.6,30,w,9263.1,9263.1,3373.26,3373.26,2736.9,636.36,0.0,0.0,0.0,Sep-2017,375.99,Jan-2018,Dec-2017,0,25.0,1,Individual,,,,0,0.0,526923.0,1.0,2.0,3.0,5.0,192960.0,75.0,0.0,1.0,827.0,62.0,19700.0,1.0,7.0,3.0
84596411,,3000,3000,3000.0,36 months,7.59,93.45,A,A3,Accounting,3 years,RENT,60000.0,Not Verified,Jul-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,773xx,TX,9.16,0,Jul-2007,0.0,,,3,0,3744.0,11.0,3,f,0.0,0.0,3097.6775630075,3097.68,3000.0,97.68,0.0,0.0,0.0,Mar-2017,844.79,,Dec-2017,0,,1,Individual,,,,0,0.0,9750.0,1.0,0.0,0.0,40.0,6006.0,28.0,1.0,1.0,2603.0,18.0,34000.0,0.0,0.0,0.0
113490598,,30000,30000,30000.0,60 months,12.62,676.78,C,C1,Analyst,2 years,RENT,75000.0,Source Verified,Jul-2017,Current,n,,major_purchase,Major purchase,945xx,CA,20.9,0,Mar-2004,0.0,,,17,0,16340.0,10.6,27,w,28155.2,28155.2,3341.83,3341.83,1844.8,1497.03,0.0,0.0,0.0,Dec-2017,676.78,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,63589.0,1.0,1.0,2.0,6.0,47249.0,87.0,1.0,2.0,6005.0,30.0,154800.0,1.0,0.0,2.0
76272933,,24000,24000,24000.0,36 months,11.47,791.09,B,B5,Driver,3 years,RENT,80000.0,Not Verified,Apr-2016,Fully Paid,n,,credit_card,Credit card refinancing,114xx,NY,14.14,0,Sep-2012,0.0,27.0,,6,0,6884.0,70.2,6,w,0.0,0.0,27267.2967848929,27267.3,24000.0,3267.3,0.0,0.0,0.0,Sep-2017,14528.44,,Oct-2017,0,,1,Individual,,,,0,0.0,30339.0,0.0,0.0,0.0,28.0,23455.0,,2.0,3.0,4322.0,70.0,9800.0,1.0,0.0,5.0
